0,57512.0117188
1,35649.2695312
2,27203.5058594
3,20906.5566406
4,18811.1425781
5,14625.1220703
6,12096.8330078
7,11314.0595703
8,11137.4492188
9,9500.49804688
10,8909.45898438
11,8565.95800781
12,9135.57714844
13,7772.04296875
14,7526.95800781
15,7462.82714844
16,7209.90673828
17,7110.80419922
18,6841.30322266
19,6514.42822266
20,6750.50878906
21,6293.72558594
22,7073.85986328
23,6036.35302734
24,5684.52294922
25,5750.74511719
26,5922.18457031
27,6049.53125
28,5434.22998047
29,5592.48730469
30,5464.50830078
31,5437.42480469
32,5041.23876953
33,5616.08300781
34,5236.42529297
35,5045.33447266
36,4992.3203125
37,4760.13085938
38,5006.42333984
39,5174.36425781
40,4584.55126953
41,5447.81396484
42,4750.19384766
43,4852.25195312
44,4611.42285156
45,4446.95849609
46,4517.93847656
47,4730.95849609
48,4766.05078125
49,4579.28417969
50,4558.89306641
51,4422.76074219
52,4326.01904297
53,4302.70458984
54,3925.07275391
55,3939.23242188
56,4071.50585938
57,4112.31835938
58,3957.0222168
59,4134.37451172
60,4412.75390625
61,4255.67529297
62,3875.70947266
63,3873.3684082
64,3914.88134766
65,4146.20556641
66,3632.57568359
67,3720.48217773
68,3712.47387695
69,3780.41796875
70,3909.00585938
71,3850.23291016
72,3485.06884766
73,3742.66870117
74,3573.39794922
75,3416.59204102
76,3830.60058594
77,3160.05859375
78,3660.64282227
79,3258.65087891
80,2959.90576172
81,3157.75830078
82,3010.21630859
83,2855.59667969
84,2981.71923828
85,3197.66333008
86,2934.23144531
87,2735.2175293
88,2894.76782227
89,3156.17089844
90,2590.9777832
91,2840.27539062
92,2746.42163086
93,2772.79199219
94,2479.67602539
95,2549.6328125
96,2277.76904297
97,2286.79077148
98,2361.31762695
99,2435.67871094
100,2446.48901367
101,2262.79760742
102,2293.1940918
103,2212.921875
104,1980.45397949
105,2100.89819336
106,1974.43847656
107,2126.52685547
108,2249.49291992
109,1915.75646973
110,2069.58422852
111,1882.83105469
112,1988.86035156
113,1810.44262695
114,1687.90087891
115,1733.82336426
116,1804.22363281
117,1823.83532715
118,1839.58752441
119,1745.61608887
120,1809.98950195
121,1684.29699707
122,1591.03808594
123,1746.08532715
124,1502.78796387
125,1756.68066406
126,1565.4498291
127,1698.85632324
128,1635.92431641
129,1624.48046875
130,1649.57043457
131,1599.16552734
132,1614.94055176
133,1584.60754395
134,1566.9432373
135,1654.30725098
136,1624.28283691
137,1582.67272949
138,1600.03369141
139,1507.14440918
